,cycle,state,modeldate_mf,candidate_name,candidate,party,pct_estimate,pct_trend_adjusted,percent_total_actual
198075,1988,New York,1988-11-08,Michael S. Dukakis,"Dukakis, Michael",democrat,45.885133,45.900609,50.19497561012464
198077,1988,North Carolina,1988-11-08,Michael S. Dukakis,"Dukakis, Michael",democrat,41.989746000000004,40.838119,41.70631146427283
198078,1988,North Dakota,1988-11-08,Michael S. Dukakis,"Dukakis, Michael",democrat,37.267996999999994,35.707243,42.9720010361265
198079,1988,Ohio,1988-11-08,Michael S. Dukakis,"Dukakis, Michael",democrat,41.268361,41.016591,44.14684136075665
198080,1988,Oklahoma,1988-11-08,Michael S. Dukakis,"Dukakis, Michael",democrat,38.603252000000005,38.482503,41.28165146075782
198081,1988,Oregon,1988-11-08,Michael S. Dukakis,"Dukakis, Michael",democrat,48.474515999999994,47.300728,51.27811239799816
198082,1988,Pennsylvania,1988-11-08,Michael S. Dukakis,"Dukakis, Michael",democrat,44.803587,44.627137,48.38674050443858
198083,1988,Rhode Island,1988-11-08,Michael S. Dukakis,"Dukakis, Michael",democrat,46.607574,43.546333000000004,55.637854590210125
198084,1988,South Carolina,1988-11-08,Michael S. Dukakis,"Dukakis, Michael",democrat,39.120127000000004,37.272615,37.581198548897625
198085,1988,South Dakota,1988-11-08,Michael S. Dukakis,"Dukakis, Michael",democrat,40.672295,40.17699,46.50612956922084
198086,1988,Tennessee,1988-11-08,Michael S. Dukakis,"Dukakis, Michael",democrat,39.917801000000004,39.821348,41.54585179526356
198087,1988,Texas,1988-11-08,Michael S. Dukakis,"Dukakis, Michael",democrat,42.587829,41.723672,43.349369220309505
198088,1988,Utah,1988-11-08,Michael S. Dukakis,"Dukakis, Michael",democrat,31.227521999999997,31.111154,32.0464352836441
198089,1988,Vermont,1988-11-08,Michael S. Dukakis,"Dukakis, Michael",democrat,41.675536,39.999082,47.579809968437665
198090,1988,Virginia,1988-11-08,Michael S. Dukakis,"Dukakis, Michael",democrat,39.417478,37.897714,39.23140487194568
198091,1988,Washington,1988-11-08,Michael S. Dukakis,"Dukakis, Michael",democrat,42.971394000000004,42.884205,50.04768790078343
198092,1988,West Virginia,1988-11-08,Michael S. Dukakis,"Dukakis, Michael",democrat,43.680941,42.902471000000006,52.198110853789395
198093,1988,Wisconsin,1988-11-08,Michael S. Dukakis,"Dukakis, Michael",democrat,44.869765,44.471371000000005,51.414030246284916
198094,1988,Wyoming,1988-11-08,Michael S. Dukakis,"Dukakis, Michael",democrat,27.823913,27.575928,38.01337857049804
198095,1988,Alabama,1988-11-08,George Bush,"Bush, George H.W.",republican,55.479872,56.586261,59.16504893810266
198096,1988,Alaska,1988-11-08,George Bush,"Bush, George H.W.",republican,51.51186,53.235690000000005,59.5909372563913
198097,1988,Arizona,1988-11-08,George Bush,"Bush, George H.W.",republican,53.228553000000005,55.65430500000001,59.95026764845679
198098,1988,Arkansas,1988-11-08,George Bush,"Bush, George H.W.",republican,47.937855,48.521406,56.367836199377095
198099,1988,California,1988-11-08,George Bush,"Bush, George H.W.",republican,50.917621999999994,51.054745000000004,51.126567894516725
198100,1988,Colorado,1988-11-08,George Bush,"Bush, George H.W.",republican,45.44891,49.937232,53.05888833673129
198101,1988,Connecticut,1988-11-08,George Bush,"Bush, George H.W.",republican,41.128338,45.006384999999995,51.97756122029051
198102,1988,Delaware,1988-11-08,George Bush,"Bush, George H.W.",republican,49.022541,50.861106,55.87996366415757
198103,1988,Florida,1988-11-08,George Bush,"Bush, George H.W.",republican,57.550702,58.272012,60.871559089261986
198104,1988,Georgia,1988-11-08,George Bush,"Bush, George H.W.",republican,50.869978,51.790734,59.752872343717534
198105,1988,Hawaii,1988-11-08,George Bush,"Bush, George H.W.",republican,34.023868,37.496041,44.751044543687456
198106,1988,Illinois,1988-11-08,George Bush,"Bush, George H.W.",republican,46.642244,47.599489,50.68826878871361
198107,1988,Indiana,1988-11-08,George Bush,"Bush, George H.W.",republican,51.175531,55.602827000000005,59.84277566250626
198108,1988,Iowa,1988-11-08,George Bush,"Bush, George H.W.",republican,37.769242,41.681771000000005,44.49647278833303
198109,1988,Kansas,1988-11-08,George Bush,"Bush, George H.W.",republican,42.609085,44.816621999999995,55.79299608073761
198110,1988,Kentucky,1988-11-08,George Bush,"Bush, George H.W.",republican,47.317147999999996,50.41941,55.521479118982974
198111,1988,Louisiana,1988-11-08,George Bush,"Bush, George H.W.",republican,48.347103000000004,48.91121,54.274715299453014
198112,1988,Maine,1988-11-08,George Bush,"Bush, George H.W.",republican,45.982796,51.650956,55.33542929725152
198113,1988,Maryland,1988-11-08,George Bush,"Bush, George H.W.",republican,46.587844,47.643958000000005,51.1075866300971
198114,1988,Massachusetts,1988-11-08,George Bush,"Bush, George H.W.",republican,41.684622999999995,43.281351,45.37505873022686
198115,1988,Michigan,1988-11-08,George Bush,"Bush, George H.W.",republican,45.863448,46.880555,53.56769377648254
198116,1988,Minnesota,1988-11-08,George Bush,"Bush, George H.W.",republican,42.254635,44.869978,45.89572632452463
198117,1988,Mississippi,1988-11-08,George Bush,"Bush, George H.W.",republican,56.127013,57.656636,59.88983679485405
198118,1988,Missouri,1988-11-08,George Bush,"Bush, George H.W.",republican,47.448792,47.989363,51.83157305367595
198119,1988,Montana,1988-11-08,George Bush,"Bush, George H.W.",republican,45.995016,46.942966,52.07151725307241
198121,1988,Nebraska,1988-11-08,George Bush,"Bush, George H.W.",republican,45.570028,50.233803,60.16282040621953
198122,1988,Nevada,1988-11-08,George Bush,"Bush, George H.W.",republican,51.150093,53.947056999999994,60.04668743606706
198123,1988,New Hampshire,1988-11-08,George Bush,"Bush, George H.W.",republican,60.391006999999995,63.369243000000004,62.4908717607236
198124,1988,New Jersey,1988-11-08,George Bush,"Bush, George H.W.",republican,51.303961,52.281653999999996,56.24010946094485
198125,1988,New Mexico,1988-11-08,George Bush,"Bush, George H.W.",republican,49.184517,51.242742,51.85035300074608
198126,1988,New York,1988-11-08,George Bush,"Bush, George H.W.",republican,45.686668,46.098054,43.76430362075976
198128,1988,North Carolina,1988-11-08,George Bush,"Bush, George H.W.",republican,50.290195000000004,51.990435,57.96829977932598
198129,1988,North Dakota,1988-11-08,George Bush,"Bush, George H.W.",republican,51.515341,53.768963,56.03123181312045
198130,1988,Ohio,1988-11-08,George Bush,"Bush, George H.W.",republican,49.438407,50.186617,55.00175824525984
198131,1988,Oklahoma,1988-11-08,George Bush,"Bush, George H.W.",republican,55.412845,56.129303,57.92879125833878
198132,1988,Oregon,1988-11-08,George Bush,"Bush, George H.W.",republican,47.40057,49.290935,46.61136695365043
198133,1988,Pennsylvania,1988-11-08,George Bush,"Bush, George H.W.",republican,48.369381,48.919922,50.70457961872039
198134,1988,Rhode Island,1988-11-08,George Bush,"Bush, George H.W.",republican,36.7557,40.689240999999996,43.93260870639757
198135,1988,South Carolina,1988-11-08,George Bush,"Bush, George H.W.",republican,54.00521,56.309684,61.50481385058352
198136,1988,South Dakota,1988-11-08,George Bush,"Bush, George H.W.",republican,45.16703,46.698052000000004,52.84976245323348
198137,1988,Tennessee,1988-11-08,George Bush,"Bush, George H.W.",republican,50.956421999999996,51.553726,57.89048128342246
198138,1988,Texas,1988-11-08,George Bush,"Bush, George H.W.",republican,52.101053,53.698315,55.9535579585843
198139,1988,Utah,1988-11-08,George Bush,"Bush, George H.W.",republican,64.836804,65.433008,66.21896483505614
198140,1988,Vermont,1988-11-08,George Bush,"Bush, George H.W.",republican,42.142013,45.765478,51.0960514203051
198141,1988,Virginia,1988-11-08,George Bush,"Bush, George H.W.",republican,52.139964,55.025544999999994,59.735199116265726
198142,1988,Washington,1988-11-08,George Bush,"Bush, George H.W.",republican,47.266732,47.798297,48.45642923506892
198143,1988,West Virginia,1988-11-08,George Bush,"Bush, George H.W.",republican,35.042840999999996,36.917735,47.46055094740483
198144,1988,Wisconsin,1988-11-08,George Bush,"Bush, George H.W.",republican,46.612953999999995,47.57627,47.79591058254943
198145,1988,Wyoming,1988-11-08,George Bush,"Bush, George H.W.",republican,56.444582999999994,57.482994,60.53038498790718
185449,1992,Alabama,1992-11-03,Bill Clinton,"Clinton, Bill",democrat,40.180882000000004,38.698152,40.88006350485172
185450,1992,Alaska,1992-11-03,Bill Clinton,"Clinton, Bill",democrat,33.656677,33.867757,30.287111324301954
185451,1992,Arizona,1992-11-03,Bill Clinton,"Clinton, Bill",democrat,33.570066,32.833548,36.52045259671481
185452,1992,Arkansas,1992-11-03,Bill Clinton,"Clinton, Bill",democrat,52.054279,52.92405,53.20795284925204
185453,1992,California,1992-11-03,Bill Clinton,"Clinton, Bill",democrat,48.764565999999995,47.080299,46.00658784028094
185454,1992,Colorado,1992-11-03,Bill Clinton,"Clinton, Bill",democrat,39.511654,39.014503000000005,40.128028651907364
185455,1992,Connecticut,1992-11-03,Bill Clinton,"Clinton, Bill",democrat,44.051756,41.442631,42.218572959541035
185456,1992,Delaware,1992-11-03,Bill Clinton,"Clinton, Bill",democrat,40.233436,38.316097,43.52392790553139
185457,1992,District of Columbia,1992-11-03,Bill Clinton,"Clinton, Bill",democrat,71.275369,70.15158199999999,84.64090485648498
185458,1992,Florida,1992-11-03,Bill Clinton,"Clinton, Bill",democrat,38.39614,36.472563,38.99012156452978
185459,1992,Georgia,1992-11-03,Bill Clinton,"Clinton, Bill",democrat,38.814284,39.518394,43.46868533599755
185460,1992,Hawaii,1992-11-03,Bill Clinton,"Clinton, Bill",democrat,43.686664,42.658066999999996,48.09275779016313
185461,1992,Idaho,1992-11-03,Bill Clinton,"Clinton, Bill",democrat,28.721845000000002,27.515090999999998,28.41921205358069
185462,1992,Illinois,1992-11-03,Bill Clinton,"Clinton, Bill",democrat,46.80532,44.766624,48.579677819917286
185463,1992,Indiana,1992-11-03,Bill Clinton,"Clinton, Bill",democrat,36.793521000000005,34.351503,36.79390564346401
185464,1992,Iowa,1992-11-03,Bill Clinton,"Clinton, Bill",democrat,38.889839,39.023668,43.28583862330551
185465,1992,Kansas,1992-11-03,Bill Clinton,"Clinton, Bill",democrat,36.712598,34.773643,33.73849413602757
185466,1992,Kentucky,1992-11-03,Bill Clinton,"Clinton, Bill",democrat,43.25922,42.790687,44.55114207247639
185467,1992,Louisiana,1992-11-03,Bill Clinton,"Clinton, Bill",democrat,38.129305,38.918911,45.584539141248385
185468,1992,Maine,1992-11-03,Bill Clinton,"Clinton, Bill",democrat,34.291351,33.861875,38.76679730212995
185469,1992,Maryland,1992-11-03,Bill Clinton,"Clinton, Bill",democrat,42.98602,43.539735,49.81260518598394
185470,1992,Massachusetts,1992-11-03,Bill Clinton,"Clinton, Bill",democrat,37.029205,41.541063,47.54141092792782
185471,1992,Michigan,1992-11-03,Bill Clinton,"Clinton, Bill",democrat,39.087293,39.053071,43.773687484399396
185472,1992,Minnesota,1992-11-03,Bill Clinton,"Clinton, Bill",democrat,41.663969,42.241109,43.48465127847806
185473,1992,Mississippi,1992-11-03,Bill Clinton,"Clinton, Bill",democrat,37.229225,36.593019,40.76806414386739
185474,1992,Missouri,1992-11-03,Bill Clinton,"Clinton, Bill",democrat,42.510403000000004,40.706088,44.07168575694087
185475,1992,Montana,1992-11-03,Bill Clinton,"Clinton, Bill",democrat,33.717977000000005,35.501627,37.63112452293446
185477,1992,Nebraska,1992-11-03,Bill Clinton,"Clinton, Bill",democrat,30.607145000000003,30.646653000000004,29.403454157435604
185478,1992,Nevada,1992-11-03,Bill Clinton,"Clinton, Bill",democrat,35.293839,34.750814,37.35754999822246
185479,1992,New Hampshire,1992-11-03,Bill Clinton,"Clinton, Bill",democrat,38.195925,36.744254999999995,38.91179509135077
185480,1992,New Jersey,1992-11-03,Bill Clinton,"Clinton, Bill",democrat,39.305388,39.096671,42.953959123027495
185481,1992,New Mexico,1992-11-03,Bill Clinton,"Clinton, Bill",democrat,41.953365000000005,39.827944,45.89884663833848
185482,1992,New York,1992-11-03,Bill Clinton,"Clinton, Bill",democrat,48.076968,47.992788,47.276306912757974
185484,1992,North Carolina,1992-11-03,Bill Clinton,"Clinton, Bill",democrat,40.319437,40.210107,42.653368302161304
185485,1992,North Dakota,1992-11-03,Bill Clinton,"Clinton, Bill",democrat,31.136322999999997,31.027371000000002,32.18350517471352
185486,1992,Ohio,1992-11-03,Bill Clinton,"Clinton, Bill",democrat,40.257081,40.017855,40.181280563210244
185487,1992,Oklahoma,1992-11-03,Bill Clinton,"Clinton, Bill",democrat,37.494133000000005,35.292262,34.02473749585539
185488,1992,Oregon,1992-11-03,Bill Clinton,"Clinton, Bill",democrat,39.925771999999995,40.430161,42.47885505895834
185489,1992,Pennsylvania,1992-11-03,Bill Clinton,"Clinton, Bill",democrat,41.349889000000005,40.198337,45.146164873251195
185490,1992,Rhode Island,1992-11-03,Bill Clinton,"Clinton, Bill",democrat,50.311493,46.476783000000005,47.047963561368874
185491,1992,South Carolina,1992-11-03,Bill Clinton,"Clinton, Bill",democrat,33.74447,34.396932,42.76254117463252
185492,1992,South Dakota,1992-11-03,Bill Clinton,"Clinton, Bill",democrat,36.333397999999995,35.455254,37.14097081373009
185493,1992,Tennessee,1992-11-03,Bill Clinton,"Clinton, Bill",democrat,44.505269,43.967207,47.084793088803906
185494,1992,Texas,1992-11-03,Bill Clinton,"Clinton, Bill",democrat,36.858955,36.548912,37.07845833405102
185495,1992,Utah,1992-11-03,Bill Clinton,"Clinton, Bill",democrat,24.661514999999998,23.821704999999998,24.654501759413332
185496,1992,Vermont,1992-11-03,Bill Clinton,"Clinton, Bill",democrat,40.803584,39.414011,46.11375176475055
185497,1992,Virginia,1992-11-03,Bill Clinton,"Clinton, Bill",democrat,35.497365,35.359398999999996,40.58607440265809
185498,1992,Washington,1992-11-03,Bill Clinton,"Clinton, Bill",democrat,44.466954,42.46393,43.41022003746342
185499,1992,West Virginia,1992-11-03,Bill Clinton,"Clinton, Bill",democrat,44.298712,45.34105,48.41482161898089
185500,1992,Wisconsin,1992-11-03,Bill Clinton,"Clinton, Bill",democrat,39.933187,38.773641,41.13155574098482
185501,1992,Wyoming,1992-11-03,Bill Clinton,"Clinton, Bill",democrat,30.408792,28.983982,34.09977787116528
185502,1992,Alabama,1992-11-03,George Bush,"Bush, George H.W.",republican,41.636747,41.978137,47.64540359939813
185503,1992,Alaska,1992-11-03,George Bush,"Bush, George H.W.",republican,33.114877,33.81858,39.457498085150824
185504,1992,Arizona,1992-11-03,George Bush,"Bush, George H.W.",republican,33.726051,33.568754999999996,38.47314178113284
185505,1992,Arkansas,1992-11-03,George Bush,"Bush, George H.W.",republican,34.209790999999996,30.567184,35.483399305529986
185506,1992,California,1992-11-03,George Bush,"Bush, George H.W.",republican,31.614048999999998,31.380468,32.614669375921295
185507,1992,Colorado,1992-11-03,George Bush,"Bush, George H.W.",republican,31.915056,32.462727,35.869052626212415
185508,1992,Connecticut,1992-11-03,George Bush,"Bush, George H.W.",republican,33.683648,33.122453,35.78324122176325
185509,1992,Delaware,1992-11-03,George Bush,"Bush, George H.W.",republican,32.77675,32.08455,35.32663490090464
185510,1992,District of Columbia,1992-11-03,George Bush,"Bush, George H.W.",republican,16.872681,16.561692,9.095143515019423
185511,1992,Florida,1992-11-03,George Bush,"Bush, George H.W.",republican,40.316146999999994,39.923796,40.90249693604387
185512,1992,Georgia,1992-11-03,George Bush,"Bush, George H.W.",republican,37.187317,35.994796,42.877853186353384
185513,1992,Hawaii,1992-11-03,George Bush,"Bush, George H.W.",republican,26.362199,26.594802,36.697045933666274
185514,1992,Idaho,1992-11-03,George Bush,"Bush, George H.W.",republican,37.08333,37.21618,42.03258980241188
185515,1992,Illinois,1992-11-03,George Bush,"Bush, George H.W.",republican,32.766952,32.911559999999994,34.337467132209945
185516,1992,Indiana,1992-11-03,George Bush,"Bush, George H.W.",republican,41.597344,40.82643,42.90678012776951
185517,1992,Iowa,1992-11-03,George Bush,"Bush, George H.W.",republican,34.430556,33.071236,37.27213870886538
185518,1992,Kansas,1992-11-03,George Bush,"Bush, George H.W.",republican,37.137903,36.514957,38.88152459826691
185519,1992,Kentucky,1992-11-03,George Bush,"Bush, George H.W.",republican,36.885087,33.28798,41.34088016611963
185520,1992,Louisiana,1992-11-03,George Bush,"Bush, George H.W.",republican,36.358499,35.554874,40.970895807134795
185521,1992,Maine,1992-11-03,George Bush,"Bush, George H.W.",republican,27.842713,28.281121999999996,30.390626034769735
185522,1992,Maryland,1992-11-03,George Bush,"Bush, George H.W.",republican,34.528684000000005,32.90133,35.62940269477673
185523,1992,Massachusetts,1992-11-03,George Bush,"Bush, George H.W.",republican,25.335175,24.554202,29.02438795758967
185524,1992,Michigan,1992-11-03,George Bush,"Bush, George H.W.",republican,32.258449,32.634118,36.375647915056895
185525,1992,Minnesota,1992-11-03,George Bush,"Bush, George H.W.",republican,36.151074,32.234575,31.850833153034053
185526,1992,Mississippi,1992-11-03,George Bush,"Bush, George H.W.",republican,41.672940999999994,40.329182,49.68389467026145
185527,1992,Missouri,1992-11-03,George Bush,"Bush, George H.W.",republican,30.249897999999998,30.551285999999998,33.92168178415654
185528,1992,Montana,1992-11-03,George Bush,"Bush, George H.W.",republican,32.015153000000005,30.555107,35.12249654759208
185530,1992,Nebraska,1992-11-03,George Bush,"Bush, George H.W.",republican,40.123201,40.236278999999996,46.59750035929962
185531,1992,Nevada,1992-11-03,George Bush,"Bush, George H.W.",republican,29.838694,30.493839,34.726792253089954
185532,1992,New Hampshire,1992-11-03,George Bush,"Bush, George H.W.",republican,34.411127,34.273098,37.69142708226688
185533,1992,New Jersey,1992-11-03,George Bush,"Bush, George H.W.",republican,31.746940000000002,32.049367,40.58103346279482
185534,1992,New Mexico,1992-11-03,George Bush,"Bush, George H.W.",republican,33.80471,33.946024,37.338460944654784
185535,1992,New York,1992-11-03,George Bush,"Bush, George H.W.",republican,28.626728000000004,28.770536,28.839743075433173
185538,1992,North Carolina,1992-11-03,George Bush,"Bush, George H.W.",republican,37.467438,36.91986,43.442808737102055
185539,1992,North Dakota,1992-11-03,George Bush,"Bush, George H.W.",republican,38.807546,39.123868,44.2159716745691
185540,1992,Ohio,1992-11-03,George Bush,"Bush, George H.W.",republican,38.297151,38.626531,38.3466124368847
185541,1992,Oklahoma,1992-11-03,George Bush,"Bush, George H.W.",republican,43.199839000000004,41.390582,42.64574832830945
185542,1992,Oregon,1992-11-03,George Bush,"Bush, George H.W.",republican,29.674924,29.577358,32.52721272381572
185543,1992,Pennsylvania,1992-11-03,George Bush,"Bush, George H.W.",republican,32.196047,32.177302000000005,36.12721051814485
185544,1992,Rhode Island,1992-11-03,George Bush,"Bush, George H.W.",republican,26.844879,25.695538,29.027604689378318
185545,1992,South Carolina,1992-11-03,George Bush,"Bush, George H.W.",republican,42.461602,41.404968,46.993356725298476
185546,1992,South Dakota,1992-11-03,George Bush,"Bush, George H.W.",republican,34.882478000000006,33.031452,40.65914457523182
185547,1992,Tennessee,1992-11-03,George Bush,"Bush, George H.W.",republican,36.549558000000005,36.727944,42.43336403317197
185548,1992,Texas,1992-11-03,George Bush,"Bush, George H.W.",republican,37.153573,37.980401,40.560021111410464
185549,1992,Utah,1992-11-03,George Bush,"Bush, George H.W.",republican,39.200461,39.37016,43.364632700625535
185550,1992,Vermont,1992-11-03,George Bush,"Bush, George H.W.",republican,29.381365999999996,28.592743,30.418258825478684
185551,1992,Virginia,1992-11-03,George Bush,"Bush, George H.W.",republican,42.932654,40.499204999999996,44.95736635394308
185552,1992,Washington,1992-11-03,George Bush,"Bush, George H.W.",republican,29.462127000000002,29.696134000000004,31.965605348919045
185553,1992,West Virginia,1992-11-03,George Bush,"Bush, George H.W.",republican,29.859482,29.417045,35.393029164356854
185554,1992,Wisconsin,1992-11-03,George Bush,"Bush, George H.W.",republican,33.528452,31.994458,36.77722096319967
185555,1992,Wyoming,1992-11-03,George Bush,"Bush, George H.W.",republican,34.363353000000004,34.273934999999994,39.69652398391067
158857,1996,Alabama,1996-11-05,Bill Clinton,"Clinton, Bill",democrat,40.952816999999996,40.833396,43.15608769582409
158858,1996,Alaska,1996-11-05,Bill Clinton,"Clinton, Bill",democrat,34.288314,34.341285,33.26711364953233
158859,1996,Arizona,1996-11-05,Bill Clinton,"Clinton, Bill",democrat,45.013949,44.865206,46.517065946076805
158860,1996,Arkansas,1996-11-05,Bill Clinton,"Clinton, Bill",democrat,52.939159,53.137269999999994,53.73644915194817
158861,1996,California,1996-11-05,Bill Clinton,"Clinton, Bill",democrat,48.713991,48.631541,51.09886561852729
158862,1996,Colorado,1996-11-05,Bill Clinton,"Clinton, Bill",democrat,43.749865,43.541283,44.42649840934877
158863,1996,Connecticut,1996-11-05,Bill Clinton,"Clinton, Bill",democrat,49.016396,48.827529999999996,52.83158147196567
